Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
95,17.76692766770757,0.020189690531485876,17.759602024855177,0.020181365937335428,17.759602024855177,0.020181365937335428,0.0,0.007325642852464398,17.759602024855177,0.020181365937335428,0.02285939909373269,0.015533756241268293,0.0002824319316594235,0.020163713941606633,0.09308829304254829,935,55,880,0.0625,0
96,1.1145004955795272,0.008987907222415542,1.1104571649015913,0.008955299716948317,1.1104571649015913,0.008955299716948317,0.0,0.0040433306780016665,1.1104571649015913,0.008955299716948317,0.013520808062128964,0.009477477384127297,0.0001089365216566356,0.008878868447720954,0.0037542523348683687,211,87,124,0.7016129032258065,0
97,19.2067970210451,0.010694207695459411,19.20057328383084,0.010690742362934765,19.20057328383084,0.010690742362934765,0.0,0.006223737214252623,19.20057328383084,0.010690742362934765,0.013758925328538396,0.0075351881142857735,0.00047094925714286084,0.010686546823895637,0.009646676325594683,1812,16,1796,0.008908685968819599,0
98,65.57104765798219,0.021806134904550113,65.56752924953366,0.021804964831903445,65.56752924953366,0.021804964831903445,0.0,0.003518408449036059,65.56752924953366,0.021804964831903445,0.01976467191570208,0.016246263466666022,8.082718142619911e-05,0.021799562017315092,0.2481863761605041,3208,201,3007,0.06684403059527769,0
99,0.38241708806150143,0.01738259491188643,0.37638285124155907,0.017108311420070868,0.37638285124155907,0.017108311420070868,0.0,0.006034236819949967,0.37638285124155907,0.017108311420070868,0.021412542800902656,0.015378305980952689,0.0005126101993650896,0.0164092975118454,0.030467046376809748,52,30,22,1.3636363636363635,0
100,1.6087906627655002,0.0094081325307924,1.6073165243797942,0.00939951183847833,1.6073165243797942,0.00939951183847833,0.0,0.0014741383855749746,1.6073165243797942,0.00939951183847833,0.013068581204620955,0.01159444281904598,7.887376067378218e-05,0.009331708079303388,0.002309487542376587,318,147,171,0.8596491228070176,0
101,0.7908858812174557,0.017193171330814255,0.7860455031226546,0.017087945720057708,0.7860455031226546,0.017087945720057708,0.0,0.004840378094755238,0.7860455031226546,0.017087945720057708,0.02385168313602648,0.019011305041271243,8.089917038838827e-05,0.01667465648003107,0.1595343661776738,281,235,46,5.108695652173913,0
102,1.9787793100029667,0.016489827583358055,1.9755707520003538,0.016463089600002947,1.9755707520003538,0.016463089600002947,0.0,0.003208558002562256,1.9755707520003538,0.016463089600002947,0.018382462916846976,0.01517390491428472,0.0011672234549449784,0.01633664039238433,0.10396048991432139,133,13,120,0.10833333333333334,0
103,2.4253141528651057,0.017079677132852855,2.419871949499922,0.017041351757041703,2.419871949499922,0.017041351757041703,0.0,0.00544220336515977,2.419871949499922,0.017041351757041703,0.047091175908885674,0.041648972543725904,6.772190657516407e-05,0.016748049133494508,0.15399282915170076,757,615,142,4.330985915492958,0
104,51.88903416046594,0.023532441796129677,51.888148972934275,0.023532040350537086,51.888148972934275,0.023532040350537086,0.0,0.0008851875321127523,51.888148972934275,0.023532040350537086,0.016753423113065935,0.015868235580953183,0.0031736471161906365,0.02352484387181536,0.062074223957726105,2210,5,2205,0.0022675736961451248,0
106,1.1296500860456966,0.016860449045458158,1.1184636260548333,0.016693486956042287,1.1184636260548333,0.016693486956042287,0.0,0.011186459990831565,1.1184636260548333,0.016693486956042287,0.053226888229794156,0.04204042823896259,6.869351019438332e-05,0.01606601787784929,0.2285211679222492,679,612,67,9.134328358208956,0
107,51.564232164655365,0.02359919092203907,51.56099603848579,0.02359770985743057,51.56099603848579,0.02359770985743057,0.0,0.003236126170040876,51.56099603848579,0.02359770985743057,0.02295381089384918,0.019717684723808304,0.00011203229956709264,0.02358868574542861,0.11410282971690222,2361,176,2185,0.08054919908466819,0
108,4.844983953089574,0.018146007314942227,4.844414844444789,0.018143875821890598,4.844414844444789,0.018143875821890598,0.0,0.0005691086447860982,4.844414844444789,0.018143875821890598,0.017143169292406668,0.01657406064762057,0.0004361594907268571,0.018081800688378905,0.1176899536028273,305,38,267,0.14232209737827714,0
109,63.96921939459222,0.021997668292500765,63.95444551271634,0.021992587865445785,63.95444551271634,0.021992587865445785,0.0,0.014773881876564587,63.95444551271634,0.021992587865445785,0.03300120271466156,0.018227320838096972,9.593326756893143e-05,0.02198631987341044,0.1484942757361445,3098,190,2908,0.06533700137551582,0
110,1.453881339757917,0.01794915234269033,1.438477567201155,0.017758982311125368,1.438477567201155,0.017758982311125368,0.0,0.015403772556769724,1.438477567201155,0.017758982311125368,0.03364901949010246,0.018245246933332737,0.0001351499772839462,0.017533732348985365,0.12263651372121842,216,135,81,1.6666666666666667,0
111,63.47381916138916,0.022047175811528017,63.4687842941717,0.022045426986513267,63.4687842941717,0.022045426986513267,0.0,0.005034867218146388,63.4687842941717,0.022045426986513267,0.02179767986576664,0.01676281264762025,0.0009860478028011913,0.022039604543773322,0.06113908210052443,2896,17,2879,0.005904828065300452,0
113,3.936424094949164,0.019016541521493544,3.9278288835697626,0.018975018761206584,3.9278288835697626,0.018975018761206584,0.0,0.008595211379436307,3.9278288835697626,0.018975018761206584,0.02551903522705601,0.0169238238476197,0.00076926472034635,0.018893261158077816,0.11964042163110022,229,22,207,0.10628019323671498,0
114,1.3595875042733034,0.01888315978157366,1.3511268226147157,0.018765650314093274,1.3511268226147157,0.018765650314093274,0.0,0.00846068165857261,1.3511268226147157,0.018765650314093274,0.025837945556986597,0.017377263898413986,0.0011584842598942658,0.01852429942661551,0.44497597486550333,87,15,72,0.20833333333333334,0
115,34.53676090234496,0.011481635938279574,34.534987154660875,0.011481046261522897,34.534987154660875,0.011481046261522897,0.0,0.0017737476841652722,34.534987154660875,0.011481046261522897,0.013372619303211764,0.011598871619046491,6.704550068813001e-05,0.011477190253670794,0.009525198465954787,3181,173,3008,0.05751329787234043,0
116,9.929205543174302,0.02139914987753082,9.91388141283639,0.021366123734561187,9.91388141283639,0.021366123734561187,0.0,0.015324130337965869,9.91388141283639,0.021366123734561187,0.034768186871300344,0.019444056533334475,0.00015072912041344554,0.02132421844030819,0.040738832912825984,593,129,464,0.27801724137931033,0
117,4.398149097203937,0.020082872589972316,4.395549471393135,0.020071002152480068,4.395549471393135,0.020071002152480068,0.0,0.0025996258108520465,4.395549471393135,0.020071002152480068,0.02649798809656545,0.023898362285713404,7.008317385839708e-05,0.019961877210535946,0.2037474854033121,560,341,219,1.5570776255707763,0
118,0.19436573827189108,0.009255511346280528,0.19264304213333278,0.00917347819682537,0.19264304213333278,0.00917347819682537,0.0,0.0017226961385290451,0.19264304213333278,0.00917347819682537,0.011129154652813611,0.009406458514284566,9.79839428571309e-05,0.008725551600908451,0.14427561425287294,117,96,21,4.571428571428571,0
119,5.389210773122471,0.02041367717091845,5.384677503453521,0.0203965056948997,5.384677503453521,0.0203965056948997,0.0,0.00453326966901102,5.384677503453521,0.0203965056948997,0.02998315494924242,0.0254498852802314,5.556743510967554e-05,0.020300104614292533,0.033172967349688776,722,458,264,1.7348484848484849,0
120,23.21243022589985,0.024129345349168243,23.21124883885441,0.024128117296106456,23.21124883885441,0.024128117296106456,0.0,0.001181387045729565,23.21124883885441,0.024128117296106456,0.019848631693349716,0.01866724464762015,0.00016519685528867392,0.024108712675890334,0.0924053620544143,1075,113,962,0.11746361746361747,0
121,0.8681956977510659,0.019293237727801463,0.8556202299405453,0.019013782887567672,0.8556202299405453,0.019013782887567672,0.0,0.01257546781052099,0.8556202299405453,0.019013782887567672,0.034335749461313014,0.021760281650792024,0.00010168355911585058,0.01853022107310562,0.1550359530637735,259,214,45,4.7555555555555555,0
122,3.1432019798168263,0.02014873063985145,3.130735556345517,0.02006881766888152,3.130735556345517,0.02006881766888152,0.0,0.012466423471362731,3.130735556345517,0.02006881766888152,0.032298468169774,0.019832044698411266,0.00037418952261153335,0.019941689177224695,0.289005304630237,209,53,156,0.33974358974358976,0
123,9.534631820254422,0.02212211559223764,9.523413925199938,0.022096087993503336,9.523413925199938,0.022096087993503336,0.0,0.011217895054549842,9.523413925199938,0.022096087993503336,0.058414012639541824,0.04719611758499198,6.761621430514611e-05,0.021986584240405754,0.1511550723152162,1129,698,431,1.6194895591647331,0
124,0.3159042564600867,0.010190459885809248,0.309260081318326,0.009976131655429871,0.309260081318326,0.009976131655429871,0.0,0.0066441751417869455,0.309260081318326,0.009976131655429871,0.016490343522740147,0.009846168380953202,0.0003516488707483286,0.009658513320559566,0.00011441194458328141,59,28,31,0.9032258064516129,0
125,24.59101892643277,0.02577674939877649,24.57377715973906,0.025758676268070293,24.57377715973906,0.025758676268070293,0.0,0.017241766694095162,24.57377715973906,0.025758676268070293,0.037188606059174845,0.019946839365079683,0.0005114574196174277,0.025737767631418863,0.07835861662943344,993,39,954,0.040880503144654086,1
126,1.2091342933019185,0.009830360108145678,1.2086481229691217,0.009826407503813998,1.2086481229691217,0.009826407503813998,0.0,0.00048617033267106535,1.2086481229691217,0.009826407503813998,0.0334612523367106,0.032975082004039535,3.996979636853277e-05,0.009558317406221203,0.0039337826939629394,948,825,123,6.7073170731707314,0
127,1.6239312767489515,0.027065521279149192,1.6205945184834707,0.02700990864139118,1.6205945184834707,0.02700990864139118,0.0,0.00333675826552593,1.6205945184834707,0.02700990864139118,0.024281131751241247,0.020944373485715317,7.348902977443971e-05,0.02666083574996184,0.19624002405597096,345,285,60,4.75,1
128,29.946948370106636,0.025186668099332746,29.930872415487496,0.025173147531949113,29.930872415487496,0.025173147531949113,0.0,0.016075954619658717,29.930872415487496,0.025173147531949113,0.0409823145157624,0.02490635989610368,5.673430500251408e-05,0.025152200214962887,0.4219337681157036,1628,439,1189,0.36921783010933557,0
129,13.895810214460845,0.02387596256780214,13.889188498681781,0.02386458504928141,13.889188498681781,0.02386458504928141,0.0,0.006621715779147053,13.889188498681781,0.02386458504928141,0.027626380210893586,0.021004664431746534,0.000247113699197018,0.023828494560566925,0.08889620406846888,667,85,582,0.14604810996563575,0
130,1.8547764479729665,0.01002581863769171,1.8503128718476167,0.010001691199176307,1.8503128718476167,0.010001691199176307,0.0,0.004463576125207425,1.8503128718476167,0.010001691199176307,0.0148296099537788,0.010366033828571375,0.00038392717883597684,0.0099456585838875,0.0007904599875701024,212,27,185,0.14594594594594595,0
131,1.0797249319587259,0.00981568119962478,1.0768294352992767,0.009789358502720696,1.0768294352992767,0.009789358502720696,0.0,0.0028954966593630616,1.0768294352992767,0.009789358502720696,0.01304078290698385,0.010145286247620788,0.00037575134250447364,0.009697128627743109,0.011934113294415738,137,27,110,0.24545454545454545,0
132,0.5575839789625086,0.02065125848009291,0.5563931174580098,0.020607152498444806,0.5563931174580098,0.020607152498444806,0.0,0.0011908615045150839,0.5563931174580098,0.020607152498444806,0.02304986193626135,0.021859000431746267,0.00026986420286106505,0.019797559889861007,0.12219208737166909,108,81,27,3.0,0
133,29.443393693581214,0.02544804986480658,29.431767570654905,0.025438001357523686,29.431767570654905,0.025438001357523686,0.0,0.011626122926855942,29.431767570654905,0.025438001357523686,0.031827959625267965,0.020201836698412023,0.0008783407260179141,0.025420540824508165,0.02971801259060669,1180,23,1157,0.019878997407087293,0
134,2.94444085371725,0.02197343920684515,2.930522018912464,0.021869567305316896,2.930522018912464,0.021869567305316896,0.0,0.013918834804787394,2.930522018912464,0.021869567305316896,0.033798856646058084,0.01988002184127069,0.0003487723130047489,0.021721208933367105,0.01790912482048057,191,57,134,0.4253731343283582,0
135,0.7867747308474691,0.02185485363465192,0.7832958247853457,0.02175821735514849,0.7832958247853457,0.02175821735514849,0.0,0.003478906062106546,0.7832958247853457,0.02175821735514849,0.024267028779565436,0.02078812271745889,0.002078812271745889,0.021180769501886212,0.03790382922678148,46,10,36,0.2777777777777778,0
136,2.857058162580863,0.021977370481391253,2.847135993160083,0.021901046101231406,2.847135993160083,0.021901046101231406,0.0,0.009922169420772065,2.847135993160083,0.021901046101231406,0.03150566280489997,0.021583493384127905,0.00015199643228259088,0.021735019229045867,0.014344859358793371,272,142,130,1.0923076923076922,0
138,1.9571078560419473,0.022757068093511013,1.956504576771851,0.022750053218277336,1.956504576771851,0.022750053218277336,0.0,0.0006032792701091694,1.956504576771851,0.022750053218277336,0.07848779705596698,0.07788451778585781,8.329894950359125e-05,0.021844419290534656,0.11045065344386273,1021,935,86,10.872093023255815,0
139,4.584343034304492,0.022807676787584538,4.555056661909284,0.022661973442334747,4.555056661909284,0.022661973442334747,0.0,0.029286372395219473,4.555056661909284,0.022661973442334747,0.051004820446014065,0.021718448050794592,0.0021718448050794593,0.022553921461982478,0.027482976609952914,211,10,201,0.04975124378109453,0
140,3.066026153614697,0.02237975294609268,3.053938362919389,0.022291520897221816,3.053938362919389,0.022291520897221816,0.0,0.012087790695307632,3.053938362919389,0.022291520897221816,0.03969681461485308,0.02760902391954545,6.511562245175813e-05,0.022089995175181343,0.07797418438117276,561,424,137,3.0948905109489053,0
141,4.091841577674444,0.025574009860465274,4.078934450064774,0.025493340312904837,4.078934450064774,0.025493340312904837,0.0,0.012907127609686597,4.078934450064774,0.025493340312904837,0.03400933367952774,0.021102206069841145,0.00024255409275679478,0.025361451524968225,0.11991745189277125,247,87,160,0.54375,1
142,1.5794392423142902,0.029248874857672042,1.564140940982752,0.028965572981162074,1.564140940982752,0.028965572981162074,0.0,0.015298301331554853,1.564140940982752,0.028965572981162074,0.03673462671568117,0.02143632538412632,0.0011909069657847955,0.028568603992566836,0.061592365782892955,72,18,54,0.3333333333333333,1
143,2.1920412345258597,0.022833762859644374,2.176145555738659,0.0226681828722777,2.176145555738659,0.0226681828722777,0.0,0.015895678787202883,2.176145555738659,0.0226681828722777,0.03686177829196424,0.02096609950476136,0.00016908144761904322,0.02244978600243641,0.41182277685546254,220,124,96,1.2916666666666667,0
144,1.4842480674232483,0.02283458565266536,1.476182107366945,0.02271049395949146,1.476182107366945,0.02271049395949146,0.0,0.008065960056317323,1.476182107366945,0.02271049395949146,0.03364333036742906,0.025577370311111736,7.007498715373078e-05,0.02231699595470491,0.11003042110548833,430,365,65,5.615384615384615,0
145,0.21817025437069404,0.021817025437069405,0.21172675517460363,0.02117267551746036,0.21172675517460363,0.02117267551746036,0.0,0.006443499196102209,0.21172675517460363,0.02117267551746036,0.02730985818022802,0.02086635898412581,0.0004636968663139069,0.0190860396190466,0.04760022748878612,55,45,10,4.5,0
146,13.216650773647011,0.02507903372608541,13.197915687379854,0.025043483277760636,13.197915687379854,0.025043483277760636,0.0,0.018735086267351875,13.197915687379854,0.025043483277760636,0.0420798201848136,0.023344733917461724,0.00011277649235488755,0.024999185869947243,0.15499994346842172,734,207,527,0.3927893738140417,0
147,19.84061792136814,0.025600797317894372,19.828393298952037,0.025585023611551017,19.828393298952037,0.025585023611551017,0.0,0.01222462241662825,19.828393298952037,0.025585023611551017,0.034196029857898935,0.021971407441270685,0.00038546328844334533,0.02555667340840031,0.09513929368877783,832,57,775,0.07354838709677419,0
148,10.626232510053871,0.024769772750708324,10.615743407743913,0.02474532262877369,10.615743407743913,0.02474532262877369,0.0,0.010489102310007326,10.615743407743913,0.02474532262877369,0.06179909778706261,0.05130999547705528,8.105844467149333e-05,0.02462571890971284,0.04491668333201915,1062,633,429,1.4755244755244756,0
149,20.11258317512249,0.012649423380580184,20.106749284521158,0.012645754266994439,20.106749284521158,0.012645754266994439,0.0,0.005833890601746106,20.106749284521158,0.012645754266994439,0.017485703985872902,0.011651813384126797,0.00013548620214100926,0.01263842608247586,0.012911733963658634,1676,86,1590,0.05408805031446541,0
150,7.224961421411603,0.024574698712284362,7.22139659390688,0.024562573448662854,7.22139659390688,0.024562573448662854,0.0,0.003564827504735746,7.22139659390688,0.024562573448662854,0.055808810479980764,0.05224398297524502,6.271786671698081e-05,0.024384872826298035,0.12645725226669313,1127,833,294,2.8333333333333335,0
151,0.41976184800014593,0.01311755775000456,0.41832694652813857,0.01307271707900433,0.41832694652813857,0.01307271707900433,0.0,0.0014349014720025366,0.41832694652813857,0.01307271707900433,0.011687399300573276,0.010252497828570739,0.0011391664253967487,0.012752326521861646,0.01267277685121826,41,9,32,0.28125,0
152,1.690129213310513,0.013204134478988383,1.6825788070857148,0.013145146930357147,1.6825788070857148,0.013145146930357147,0.0,0.007550406224741124,1.6825788070857148,0.013145146930357147,0.1278779762449389,0.12032757002019778,4.320559067152524e-05,0.012205087789574798,0.024976290924467293,2913,2785,128,21.7578125,0
153,60.2439096651959,0.021138213917612596,60.23247216377171,0.021134200759218146,60.23247216377171,0.021134200759218146,0.0,0.011437501424900631,60.23247216377171,0.021134200759218146,0.08771206660123454,0.07627456517633391,8.32691759566964e-05,0.021107437753892865,0.14578631081023374,3766,916,2850,0.3214035087719298,0
154,0.6421606232523089,0.023783726787122553,0.601498515045308,0.022277722779455854,0.601498515045308,0.022277722779455854,0.0,0.040662108206994674,0.601498515045308,0.022277722779455854,0.06191703564826412,0.021254927441269444,0.0023616586045854936,0.021490503244594252,0.02579503095297042,36,9,27,0.3333333333333333,0
155,0.7011902893048187,0.02417897549326961,0.6901736122574289,0.023799090077842377,0.6901736122574289,0.023799090077842377,0.0,0.011016677047386736,0.6901736122574289,0.023799090077842377,0.06167762353396711,0.05066094648658037,9.312673986503744e-05,0.022052160888650058,0.05090035860087738,573,544,29,18.75862068965517,0
158,23.527045191004834,0.026141161323338706,23.51385214492685,0.026126502383252058,23.51385214492685,0.026126502383252058,0.0,0.013193046078555426,23.51385214492685,0.026126502383252058,0.03798189768490445,0.024788851606349027,0.00014246466440430476,0.026098959214799922,0.05252035409922229,1074,174,900,0.19333333333333333,0
159,18.10418651253556,0.012642588346742709,18.10286257378857,0.012641663808511571,18.10286257378857,0.012641663808511571,0.0,0.0013239387473547026,18.10286257378857,0.012641663808511571,0.013358507839416944,0.012034569092062242,0.00026162106721874437,0.012633259779815742,0.011766121546461505,1478,46,1432,0.03212290502793296,0
160,10.237489382307132,0.025403199459819184,10.219928106853866,0.025359623093930188,10.219928106853866,0.025359623093930188,0.0,0.017561275453367386,10.219928106853866,0.025359623093930188,0.04514131776447883,0.02758004231111144,7.682463039306808e-05,0.02529118626437383,0.014727819558903121,762,359,403,0.890818858560794,0
162,3.5683501080447506,0.0251292261129912,3.4653784820377753,0.024404073817167433,3.4653784820377753,0.024404073817167433,0.0,0.10297162600700105,3.4653784820377753,0.024404073817167433,0.15732939408088242,0.054357768073881374,0.00042137804708435175,0.024021272633548366,0.03698424951391743,271,129,142,0.9084507042253521,0
163,22.628648461209274,0.026811194859252693,22.618231904508928,0.02679885296742764,22.618231904508928,0.02679885296742764,0.0,0.010416556700857171,22.618231904508928,0.02679885296742764,0.03244721808498241,0.02203066138412524,0.0005123409624215172,0.026772750288061958,0.05555609716580889,887,43,844,0.0509478672985782,1
164,5.082054318714942,0.025283852331915133,5.065744621981566,0.025202709562097345,5.065744621981566,0.025202709562097345,0.0,0.016309696733390666,5.065744621981566,0.025202709562097345,0.03829155811751761,0.021981861384126944,0.0021981861384126945,0.025093347067648878,0.3927023915484291,211,10,201,0.04975124378109453,0
165,6.082450286648498,0.012387882457532584,6.074751203985354,0.012372202044776688,6.074751203985354,0.012372202044776688,0.0,0.007699082663215506,6.074751203985354,0.012372202044776688,0.041014879537097926,0.03331579687388242,5.608720012438118e-05,0.012304349097986559,0.014698599925942801,1085,594,491,1.209775967413442,0
166,17.199167103417487,0.02617833653488202,17.18531446082399,0.026157251842958886,17.18531446082399,0.026157251842958886,0.0,0.01385264259388208,17.18531446082399,0.026157251842958886,0.039154080511341505,0.025301437917459424,7.833262513145332e-05,0.02611874128296217,0.054362961032612844,980,323,657,0.4916286149162861,0
167,20.192645275226575,0.012675860185327417,20.18963564815269,0.012673970902795161,20.18963564815269,0.012673970902795161,0.0,0.0030096270742774323,20.18963564815269,0.012673970902795161,0.01619327492189626,0.013183647847618829,0.00011172582921710872,0.012665694915445499,0.006094341470120668,1711,118,1593,0.07407407407407407,0
168,36.43498144891858,0.025461202969195372,36.42098837923997,0.025451424443913327,36.42098837923997,0.025451424443913327,0.0,0.013993069678718939,36.42098837923997,0.025451424443913327,0.03613318751999017,0.022140117841271234,0.00043411995767198496,0.025435952663451146,0.0482199627178268,1482,51,1431,0.03563941299790356,0
169,1.9731530141415732,0.024359913754834237,1.9654044069416763,0.024264251937551558,1.9654044069416763,0.024264251937551558,0.0,0.007748607199914659,1.9654044069416763,0.024264251937551558,0.030789247250709195,0.023040640050794536,0.0008861784634920975,0.023979799591245233,0.028384580320075514,107,26,81,0.32098765432098764,0
170,13.455433963751723,0.026076422410371558,13.437447680206033,0.026041565271717117,13.437447680206033,0.026041565271717117,0.0,0.0179862835459339,13.437447680206033,0.026041565271717117,0.041482865031646554,0.023496581485712653,0.00018074293450548193,0.02599602926108542,0.2610077003086104,646,130,516,0.25193798449612403,0
171,0.9557420132679901,0.024506205468410005,0.9479695030798532,0.02430691033538085,0.9479695030798532,0.02430691033538085,0.0,0.0077725101881434,0.9479695030798532,0.02430691033538085,0.03406458603922502,0.02629207585108162,9.774005892595398e-05,0.02363275454432731,0.1692797631482641,308,269,39,6.897435897435898,0
172,56.21950780046691,0.02131141311617396,56.20052562884737,0.021304217448387935,56.20052562884737,0.021304217448387935,0.0,0.01898217162005622,56.20052562884737,0.021304217448387935,0.04793352620626834,0.02895135458621212,7.255978593035619e-05,0.021293242712001757,0.12798613733980702,3037,399,2638,0.15125094768764216,0
173,2.5793535904940406,0.02528778029896118,2.570102887024442,0.025197087127690605,2.570102887024442,0.025197087127690605,0.0,0.009250703469625421,2.570102887024442,0.025197087127690605,0.038611471770124695,0.029360768300499274,7.285550446774013e-05,0.024909236458077605,0.08236655052402142,505,403,102,3.950980392156863,0
174,2.138479570292411,0.0254580901225287,2.1310089878606693,0.02536915461738892,2.1310089878606693,0.02536915461738892,0.0,0.007470582431750472,2.1310089878606693,0.02536915461738892,0.030366235815876053,0.02289565338412558,0.0016354038131518272,0.025096587315196844,0.08504004964444078,98,14,84,0.16666666666666666,0
175,36.586031232567784,0.025301543037737056,36.57523321533939,0.02529407552928035,36.57523321533939,0.02529407552928035,0.0,0.010798017228488277,36.57523321533939,0.02529407552928035,0.033941206612617236,0.02314318938412896,0.001157159469206448,0.025278070557368717,0.04224544530485019,1466,20,1446,0.013831258644536652,0
176,44.06033225799153,0.02373940315624544,44.04678227354204,0.023732102518072222,44.04678227354204,0.023732102518072222,0.0,0.013549984449952035,44.04678227354204,0.023732102518072222,0.03638710983408089,0.022837125384128854,0.0038061875640214757,0.02371979803241242,0.0203912221626652,1862,6,1856,0.003232758620689655,0
177,18.68931725551603,0.026509669865980186,18.673589452227326,0.026487360925145143,18.673589452227326,0.026487360925145143,0.0,0.01572780328923784,18.673589452227326,0.026487360925145143,0.04337659139694949,0.027648788107711653,7.181503404600429e-05,0.02644814278598451,0.1127929600813502,1090,385,705,0.5460992907801419,0
178,31.348810606333764,0.02586535528575393,31.326266472308873,0.025846754515106332,31.326266472308873,0.025846754515106332,0.0,0.022544134025132223,31.326266472308873,0.025846754515106332,0.05116164889497554,0.02861751486984332,0.00042084580690946057,0.025823142704157417,0.04476447545425799,1280,68,1212,0.056105610561056105,0
179,24.764945997528685,0.026430038417853453,24.74503199617389,0.026408785481508955,24.74503199617389,0.026408785481508955,0.0,0.019914001355083144,24.74503199617389,0.026408785481508955,0.1746439596927445,0.15472995833766134,8.113789110522357e-05,0.026243652121489797,0.07469437858142669,2844,1907,937,2.0352187833511204,0
180,3.0832763148020916,0.02612946029493298,3.073702260749909,0.026048324243643298,3.073702260749909,0.026048324243643298,0.0,0.009574054052151837,3.073702260749909,0.026048324243643298,0.06683163652603241,0.057257582473880575,9.639323648801443e-05,0.025563090493864907,0.18162570182663273,712,594,118,5.033898305084746,0
181,21.25597993333077,0.026906303713076927,21.246970552523667,0.026894899433574263,21.246970552523667,0.026894899433574263,0.0,0.009009380807590617,21.246970552523667,0.026894899433574263,0.03349511419171591,0.024485733384125297,0.0003448694842834549,0.026863904834353233,0.04135504418288605,861,71,790,0.08987341772151898,1
182,3.369355655262602,0.026119036087306993,3.369138945323648,0.026117356165299598,3.369138945323648,0.026117356165299598,0.0,0.00021670993891831358,3.369138945323648,0.026117356165299598,0.028751708380475804,0.02853499844155749,9.90798556998524e-05,0.025896154626993226,0.1467814168438224,417,288,129,2.2325581395348837,0
183,0.8624665521266124,0.02536666329784154,0.8544356713561997,0.025130460922241166,0.8544356713561997,0.025130460922241166,0.0,0.008030880770448334,0.8544356713561997,0.025130460922241166,0.035483808973623354,0.02745292820317502,0.00012040757983848693,0.024323021857440855,0.02072082761002747,262,228,34,6.705882352941177,0
184,1.7155873656411913,0.0365018588434296,1.7104588361908322,0.03639274119554962,1.7104588361908322,0.03639274119554962,0.0,0.005128529450381336,1.7104588361908322,0.03639274119554962,0.03179003365355726,0.026661504203175923,0.0001275670057568226,0.03582547514867306,0.1030407996756324,256,209,47,4.446808510638298,1
185,1.3558263259002032,0.03766184238611676,1.3340093607622612,0.037055815576729476,1.3340093607622612,0.037055815576729476,0.0,0.021816965137972488,1.3340093607622612,0.037055815576729476,0.046495935855432435,0.024678970717459947,0.0009871588286983978,0.036370288612354744,0.08289186866796427,61,25,36,0.6944444444444444,1
186,24.80866553581898,0.02630823492663731,24.793157532492522,0.026291789536047213,24.793157532492522,0.026291789536047213,0.0,0.015508003326822006,24.793157532492522,0.026291789536047213,0.039765470044279994,0.024257466717457987,0.004851493343491597,0.026266065817364476,0.3956262959571504,948,5,943,0.005302226935312832,0
187,6.452584554634903,0.013387104885134653,6.444841461211348,0.013371040375957153,6.444841461211348,0.013371040375957153,0.0,0.007743093424060987,6.444841461211348,0.013371040375957153,0.04819726576958061,0.04045417234551962,4.4212210213682646e-05,0.013287110557811873,0.017412954075496145,1397,915,482,1.8983402489626555,0
188,0.23249626214140307,0.012236645375863319,0.226494791619047,0.011920778506265632,0.226494791619047,0.011920778506265632,0.0,0.006001470522399188,0.226494791619047,0.011920778506265632,0.018597168350972026,0.012595697828572838,0.0005038279131429135,0.011257847041601633,0.04219579524718142,44,25,19,1.3157894736842106,0
189,9.851791976714459,0.026412310929529382,9.845063417289369,0.02639427189621815,9.845063417289369,0.02639427189621815,0.0,0.006728559425255298,9.845063417289369,0.02639427189621815,0.06246949834358162,0.05574093891832632,0.00012554265522145568,0.02624483238169136,0.06732730510807272,817,444,373,1.1903485254691688,0
190,29.84812321305673,0.025820175789841464,29.839817984308485,0.025812991335906994,29.839817984308485,0.025812991335906994,0.0,0.008305228748497484,29.839817984308485,0.025812991335906994,0.07217230884546666,0.06386708009696918,0.0021289026698989725,0.02575774299672255,0.04712583283649252,1186,30,1156,0.025951557093425604,0
191,11.293834788365281,0.026699373022140146,11.286959574179397,0.026683119560707794,11.286959574179397,0.026683119560707794,0.0,0.006875214186109702,11.286959574179397,0.026683119560707794,0.16120924287528737,0.15433402868917767,8.578878748703595e-05,0.02631826370092197,0.056991865910859474,2222,1799,423,4.252955082742317,0
192,42.38212585128575,0.023441441289427958,42.30407894328128,0.023398273751814868,42.30407894328128,0.023398273751814868,0.0,0.07804690800514891,42.30407894328128,0.023398273751814868,0.1037244356241942,0.025677527619045293,0.00033347438466292586,0.023384071579458824,0.05748480725109317,1885,77,1808,0.042588495575221236,0
193,0.25213598413845517,0.009338369782905746,0.25213598413852806,0.009338369782908447,0.25213598413852806,0.009338369782908447,0.0,0.0,0.25213598413852806,0.009338369782908447,0.009060502326114772,0.009060502326114772,0.0012943574751592532,0.009002795622679274,0.004096324843438026,34,7,27,0.25925925925925924,0
